first_name,last_name,firm_name,email,phone,city,state,trade_category,license_type,bar_number,source
,,Aurora Directe inc.,montreal@aurorawindows.ca,(514) 803-0302,Mont-Royal,QC,Insulation,Entrepreneur,5774-8519-01,rbq_contractors_bar
,,16016774 Canada inc.,accounting@bvglazing.com,(905) 738-8600,Concord,QC,Insulation,Entrepreneur,5791-2776-01,rbq_contractors_bar
,,E4 Construction inc.,djohnson01@live.ca,(450) 543-2372,Sainte-Anne-des-Plaines,QC,Insulation,Entrepreneur,5794-1130-01,rbq_contractors_bar
,,9399-7633 Québec inc.,stephane@installationsk3.com,(819) 485-1454,Val-des-Monts,QC,Insulation,Entrepreneur,5795-7599-01,rbq_contractors_bar
,,9307-2056 Québec inc.,presidente@fenetresbm.com,(514) 757-5939,Longueuil,QC,Insulation,Entrepreneur,5797-1673-01,rbq_contractors_bar
,,9367-8662 Québec inc.,acaron@gestion-ac.com,(819) 860-1670,Rouyn-Noranda,QC,Insulation,Entrepreneur,5801-1560-01,rbq_contractors_bar
,,Contract Glaziers Corp.,asabourin@contractglaziers.com,(519) 969-1740,Windsor,QC,Insulation,Entrepreneur,5810-1858-01,rbq_contractors_bar
,,Maison Mpf inc.,maison.mpf.inc@gmail.com,(514) 999-8677,La Prairie,QC,Insulation,Entrepreneur,5813-7225-01,rbq_contractors_bar
,,2348290 Ontario Limited,ottawaoffice@eurostarwindows.com,(613) 731-6224,Ottawa,QC,Insulation,Entrepreneur,5836-8986-01,rbq_contractors_bar
,,Abtek Ltd.,jack.malcolm@abtekltd.com,(905) 832-3337,Maple,QC,Insulation,Entrepreneur,5837-1576-01,rbq_contractors_bar
,,Proxi-verre inc.,info@proxi-verre.com,(514) 557-1134,Montréal,QC,Insulation,Entrepreneur,5838-6426-01,rbq_contractors_bar
,,Fenestration QVP inc.,luigi@pfconcordiawd.com,(514) 648-6611,Montréal,QC,Insulation,Entrepreneur,5842-4219-01,rbq_contractors_bar
,,9477-1037 Québec inc.,infoslemieux@gmail.com,(581) 888-7642,SAINT-AGAPIT,QC,Insulation,Entrepreneur,5853-6376-01,rbq_contractors_bar
,,8465509 Canada inc.,ghisv15@live.ca,(819) 918-5951,Ontario,QC,Insulation,Entrepreneur,5857-2587-01,rbq_contractors_bar
,,Les Douches WAVE inc.,bessette2003@hotmail.com,(438) 881-7421,Beloeil,QC,Insulation,Entrepreneur,5859-6701-01,rbq_contractors_bar
,,Graemar Carpenters & Joiners inc.,graemar@rogers.com,(613) 795-7875,Gloucester,QC,Insulation,Entrepreneur,5871-7117-01,rbq_contractors_bar
,,Serrurier Buro Service Inc.,juliencoutu@serruprotr.com,(819) 376-2750,Trois-Rivières,QC,Insulation,Entrepreneur,8002-9069-17,rbq_contractors_bar
,,Vitrerie 4 Saisons inc.,info@vitrerie4saisons.com,(450) 359-4884,Saint-Jean-sur-Richelieu,QC,Insulation,Entrepreneur,8003-4192-28,rbq_contractors_bar
,,9033-5753 Quebec Inc.,info@vitrerierosairecyr.com,(450) 435-5600,Sainte-Thérèse,QC,Insulation,Entrepreneur,8007-6367-91,rbq_contractors_bar
,,2632-8138 Québec inc.,vitreriefilionlemieux@gmail.com,(450) 438-2023,Prévost,QC,Insulation,Entrepreneur,8100-0994-71,rbq_contractors_bar
,,Vitrerie Raymond Inc.,scll.louis@videotron.ca,(514) 933-8439,Montréal,QC,Insulation,Entrepreneur,8105-2524-39,rbq_contractors_bar
,,164710 Canada Ltée,vitrerieolympique@videotron.ca,(819) 778-2927,Gatineau,QC,Insulation,Entrepreneur,8105-7762-26,rbq_contractors_bar
,,Les Ventes Quincailleries & Vitreries H.K. Inc.,info@hkglass.ca,(514) 342-7097,Montréal,QC,Insulation,Entrepreneur,8105-9628-57,rbq_contractors_bar
,,2968-0105 Québec inc.,martin@vitreriegrandecote.com,(450) 491-1220,Saint-Eustache,QC,Insulation,Entrepreneur,8108-2448-53,rbq_contractors_bar
,,9024-1969 Québec inc.,vitrerieducentre@gmail.com,(819) 378-5523,Trois-Rivières,QC,Insulation,Entrepreneur,8108-4402-12,rbq_contractors_bar
,,2795604 Canada Inc.,facturation@portatecqc.com,(450) 649-4477,Sainte-Julie,QC,Insulation,Entrepreneur,8108-8791-41,rbq_contractors_bar
,,Fenêtres Magistral Windows inc.,info@fenetresmagistral.com,(450) 433-8733,Blainville,QC,Insulation,Entrepreneur,8112-2418-55,rbq_contractors_bar
,,2683270 Canada Inc.,vitreriejeanpierre@bellnet.ca,(819) 684-1212,Gatineau,QC,Insulation,Entrepreneur,8112-2483-45,rbq_contractors_bar
,,Vitrerie Genest inc.,vitreriegenest@hotmail.ca,(450) 670-5177,Longueuil,QC,Insulation,Entrepreneur,8113-6269-24,rbq_contractors_bar
,,Vitrerie Asbestos Inc.,vitrerieasbestos@bellnet.com,(819) 879-5417,Val-des-Sources,QC,Insulation,Entrepreneur,8223-9310-01,rbq_contractors_bar
,,Fenergic Inc.,comptabilite@fenergic.com,(819) 358-3400,Warwick,QC,Insulation,Entrepreneur,8232-3080-59,rbq_contractors_bar
,,Vitrerie Olympique (1981) Inc.,vitrerieolympique1981@videotron.ca,(514) 255-4232,Montréal,QC,Insulation,Entrepreneur,8239-7134-33,rbq_contractors_bar
,,FDC Distribution inc.,frank.fdc@hotmail.ca,(514) 945-6755,Montréal,QC,Insulation,Entrepreneur,8242-0456-57,rbq_contractors_bar
,,Vitrerie L.C. Inc.,jacinthe@vitrerielc.com,(418) 248-4872,Montmagny,QC,Insulation,Entrepreneur,8245-7318-36,rbq_contractors_bar
,,2629-3142 Québec Inc.,melanie@vitreriedm.com,(450) 475-7475,Mirabel,QC,Insulation,Entrepreneur,8246-3514-43,rbq_contractors_bar
,,Gestion Poudrier inc.,natacha@fenomax.com,(819) 623-1271,Mont-Laurier,QC,Insulation,Entrepreneur,8248-8883-20,rbq_contractors_bar
,,Vitrerie Pierrefonds Inc.,vitrerie.pierrefonds@yahoo.ca,(514) 696-7667,Montréal,QC,Insulation,Entrepreneur,8249-6100-07,rbq_contractors_bar
,,Canaver Inc.,canaver@canaver.com,(514) 721-2772,Montréal,QC,Insulation,Entrepreneur,8255-4072-13,rbq_contractors_bar
,,9075-4839 Québec inc.,vitrerie.suroit@outlook.com,(450) 377-2454,Salaberry-de-Valleyfield,QC,Insulation,Entrepreneur,8255-5293-08,rbq_contractors_bar
,,Vitrerie des Experts Inc.,info@glassexperts.com,(514) 484-6206,Montréal,QC,Insulation,Entrepreneur,8256-3800-22,rbq_contractors_bar
,,Aluminium Service Inc.,gagnfam@bellnet.ca,(450) 378-0929,Granby,QC,Insulation,Entrepreneur,8261-4736-33,rbq_contractors_bar
,,Vitrerie Baril 2001 inc.,c.lacroix@vitreriebaril.com,(819) 478-1418,Drummondville,QC,Insulation,Entrepreneur,8267-3302-21,rbq_contractors_bar
,,G & D Installation inc.,vitrerie@gdinstallationetfille.ca,(450) 465-9569,Longueuil,QC,Insulation,Entrepreneur,8277-4035-34,rbq_contractors_bar
,,9012-3399 Québec Inc.,info@vitreriesmd.com,(450) 774-6848,Saint-Hyacinthe,QC,Insulation,Entrepreneur,8290-6025-41,rbq_contractors_bar
,,9127-2781 Québec inc.,mpaluminum1@gmail.com,(450) 661-5798,Montréal,QC,Insulation,Entrepreneur,8293-0744-54,rbq_contractors_bar
,,Vitrerie Rénovatech Inc.,vitrerie.renovatech@videotron.ca,(514) 272-2692,Montréal,QC,Insulation,Entrepreneur,8294-9223-08,rbq_contractors_bar
,,Tricor inc.,info@tricor.ca,(514) 695-7002,Pointe-Claire,QC,Insulation,Entrepreneur,8297-6416-17,rbq_contractors_bar
,,"Calfeutrages commercials de l'Ontario, incorporée",shaun@ocsealants.com,(819) 328-2871,Ottawa,QC,Insulation,Entrepreneur,8299-1720-00,rbq_contractors_bar
,,La Maison du Verre inc.,martine@maisonduverre.ca,(450) 968-2220,Terrebonne,QC,Insulation,Entrepreneur,8308-1448-29,rbq_contractors_bar
,,6260845 Canada inc.,ccharchuk@vitreriern.com,(819) 762-3515,Rouyn-Noranda,QC,Insulation,Entrepreneur,8314-6969-41,rbq_contractors_bar
,,9176-3532 Québec inc.,comptabilitemiroplex@gmail.com,(819) 823-2559,Ascot Corner,QC,Insulation,Entrepreneur,8345-6582-24,rbq_contractors_bar
